y,x,R,G,B
702,577,0,0,0
702,1344,0,1,0
702,1345,0,0,0
703,576,0,0,0
703,577,0,0,0
703,1344,0,1,0
703,1345,0,0,0
704,576,0,0,0
704,577,0,0,0
704,1344,0,1,0
704,1345,0,0,0
705,576,0,0,0
705,577,0,0,0
705,1344,0,1,0
705,1345,0,0,0
706,576,0,0,0
706,577,0,0,0
706,1344,0,1,0
706,1345,0,0,0
707,576,0,0,0
707,577,0,0,0
707,1344,0,1,0
707,1345,0,0,0
708,576,0,0,0
708,577,0,0,0
708,1344,0,1,0
708,1345,0,0,0
709,576,0,0,0
709,577,0,0,0
709,1344,0,1,0
709,1345,0,0,0
710,576,0,0,0
710,577,0,0,0
710,1344,0,1,0
710,1345,0,0,0
711,576,0,0,0
711,577,0,0,0
711,1344,0,1,0
711,1345,0,0,0
712,576,0,0,0
712,577,0,0,0
712,1344,0,1,0
712,1345,0,0,0
713,576,0,0,0
713,577,0,0,0
713,1344,0,1,0
713,1345,0,0,0
714,576,0,0,0
714,577,0,0,0
714,1344,0,1,0
714,1345,0,0,0
715,576,0,0,0
715,577,0,0,0
715,1344,0,1,0
715,1345,0,0,0
716,576,0,0,0
716,577,0,0,0
716,1344,0,1,0
716,1345,0,0,0
717,576,0,0,0
717,577,0,0,0
717,1344,0,1,0
717,1345,0,0,0
718,576,0,0,0
718,577,0,0,0
718,1344,0,1,0
718,1345,0,0,0
719,576,0,0,0
719,577,0,0,0
719,1344,0,1,0
719,1345,0,0,0
720,576,0,0,0
720,577,0,0,0
720,1344,0,1,0
720,1345,0,0,0
721,576,0,0,0
721,577,0,0,0
721,1344,0,1,0
721,1345,0,0,0
722,576,0,0,0
722,577,0,0,0
722,1344,0,1,0
722,1345,0,0,0
723,576,0,0,0
723,577,0,0,0
723,1344,0,1,0
723,1345,0,0,0
724,576,0,0,0
724,577,0,0,0
724,1344,0,1,0
724,1345,0,0,0
725,576,0,0,0
725,577,0,0,0
725,1344,0,1,0
725,1345,0,0,0
726,576,0,0,0
726,577,0,0,0
726,1344,0,1,0
726,1345,0,0,0
727,576,0,0,0
727,577,0,0,0
727,1344,0,1,0
727,1345,0,0,0
728,576,0,0,0
728,577,0,0,0
728,1344,0,1,0
728,1345,0,0,0
729,576,0,0,0
729,577,0,0,0
729,1344,0,1,0
729,1345,0,0,0
730,576,0,0,0
730,577,0,0,0
730,1344,0,1,0
730,1345,0,0,0
731,576,0,0,0
731,577,0,0,0
731,1344,0,1,0
731,1345,0,0,0
732,576,0,0,0
732,577,0,0,0
732,1344,0,1,0
732,1345,0,0,0
733,576,0,0,0
733,577,0,0,0
733,1344,0,1,0
733,1345,0,0,0
734,576,0,0,0
734,577,0,0,0
734,1344,0,1,0
734,1345,0,0,0
735,576,0,0,0
735,577,0,0,0
735,1344,0,1,0
735,1345,0,0,0
736,576,0,0,0
736,577,0,0,0
736,1344,0,1,0
736,1345,0,0,0
737,576,0,0,0
737,577,0,0,0
737,1344,0,1,0
737,1345,0,0,0
738,576,0,0,0
738,577,0,0,0
738,1344,0,1,0
738,1345,0,0,0
739,576,0,0,0
739,577,0,0,0
739,1344,0,1,0
739,1345,0,0,0
740,576,0,0,0
740,577,0,0,0
740,1344,0,1,0
740,1345,0,0,0
741,576,0,0,0
741,577,0,0,0
741,1344,0,1,0
741,1345,0,0,0
742,576,0,0,0
742,577,0,0,0
742,1344,0,1,0
742,1345,0,0,0
743,576,0,0,0
743,577,0,0,0
743,1344,0,1,0
743,1345,0,0,0
744,576,0,2,0
744,577,0,0,0
744,1344,0,1,0
744,1345,0,0,0
745,576,0,2,0
745,577,0,0,0
745,1344,0,1,0
745,1345,0,0,0
746,576,0,2,0
746,577,0,0,0
746,1344,0,1,0
746,1345,0,0,0
747,576,0,2,0
747,577,0,0,0
747,1344,0,1,0
747,1345,0,0,0
748,576,0,2,0
748,577,0,0,0
748,1344,0,1,0
748,1345,0,0,0
749,576,0,2,0
749,577,0,0,0
749,1344,0,1,0
749,1345,0,0,0
750,576,0,2,0
750,577,0,0,0
750,1344,0,1,0
750,1345,0,0,0
751,576,0,2,0
751,577,0,0,0
751,1344,0,1,0
751,1345,0,0,0
752,576,0,1,0
752,577,0,0,0
752,1344,0,0,0
752,1345,0,0,0
753,576,0,0,0
753,577,0,1,0
753,1344,0,0,0
753,1345,0,0,0
754,576,0,2,0
754,577,0,1,0
754,1344,0,0,0
754,1345,0,0,0
755,576,0,0,0
755,577,0,0,0
755,1344,0,0,0
755,1345,0,0,0
756,576,0,0,0
756,577,0,2,0
756,578,1,3,0
756,579,0,0,0
756,580,0,2,0
756,581,0,0,0
756,582,0,0,0
756,583,0,2,0
756,584,0,1,0
756,585,0,1,0
756,586,0,1,0
756,587,0,1,0
756,588,0,1,0
756,589,0,1,0
756,590,0,1,0
756,591,0,1,0
756,592,0,1,0
756,593,0,1,0
756,594,0,1,0
756,595,0,1,0
756,596,0,1,0
756,597,0,1,0
756,598,0,1,0
756,599,0,1,0
756,600,0,1,0
756,601,0,1,0
756,602,0,1,0
756,603,0,1,0
756,604,0,1,0
756,605,0,1,0
756,606,0,1,0
756,607,0,1,0
756,608,0,1,0
756,609,0,1,0
756,610,0,1,0
756,611,0,1,0
756,612,0,1,0
756,613,0,1,0
756,614,0,1,0
756,615,0,1,0
756,616,0,1,0
756,617,0,1,0
756,618,0,1,0
756,619,0,1,0
756,620,0,1,0
756,621,0,1,0
756,622,0,1,0
756,623,0,1,0
756,624,0,0,0
756,625,0,0,0
756,626,0,0,0
756,627,0,0,0
756,628,0,0,0
756,629,0,0,0
756,630,0,0,0
756,631,0,0,0
756,632,0,1,0
756,633,0,1,0
756,634,0,1,0
756,635,0,1,0
756,636,0,1,0
756,637,0,1,0
756,638,0,1,0
756,639,0,1,0
756,640,0,1,0
756,641,0,1,0
756,642,0,1,0
756,643,0,1,0
756,644,0,1,0
756,645,0,1,0
756,646,0,1,0
756,647,0,1,0
756,648,0,1,0
756,649,0,1,0
756,650,0,1,0
756,651,0,1,0
756,652,0,1,0
756,653,0,1,0
756,654,0,1,0
756,655,0,1,0
756,656,0,1,0
756,657,0,1,0
756,658,0,1,0
756,659,0,1,0
756,660,0,1,0
756,661,0,1,0
756,662,0,1,0
756,663,0,1,0
756,664,0,1,0
756,665,0,1,0
756,666,0,1,0
756,667,0,1,0
756,668,0,1,0
756,669,0,1,0
756,670,0,1,0
756,671,0,1,0
756,672,0,1,0
756,673,0,1,0
756,674,0,1,0
756,675,0,1,0
756,676,0,1,0
756,677,0,1,0
756,678,0,1,0
756,679,0,1,0
756,680,0,1,0
756,681,0,1,0
756,682,0,1,0
756,683,0,1,0
756,684,0,1,0
756,685,0,1,0
756,686,0,1,0
756,687,0,1,0
756,688,0,1,0
756,689,0,1,0
756,690,0,1,0
756,691,0,1,0
756,692,0,1,0
756,693,0,1,0
756,694,0,1,0
756,695,0,1,0
756,696,0,1,0
756,697,0,1,0
756,698,0,1,0
756,699,0,1,0
756,700,0,1,0
756,701,0,1,0
756,702,0,1,0
756,703,0,1,0
756,704,0,1,0
756,705,0,1,0
756,706,0,1,0
756,707,0,1,0
756,708,0,1,0
756,709,0,1,0
756,710,0,1,0
756,711,0,1,0
756,712,0,1,0
756,713,0,1,0
756,714,0,1,0
756,715,0,1,0
756,716,0,1,0
756,717,0,1,0
756,718,0,1,0
756,719,0,1,0
756,720,0,1,0
756,721,0,1,0
756,722,0,1,0
756,723,0,1,0
756,724,0,1,0
756,725,0,1,0
756,726,0,1,0
756,727,0,1,0
756,728,0,1,0
756,729,0,1,0
756,730,0,1,0
756,731,0,1,0
756,732,0,1,0
756,733,0,1,0
756,734,0,1,0
756,735,0,1,0
756,736,0,1,0
756,737,0,1,0
756,738,0,1,0
756,739,0,1,0
756,740,0,1,0
756,741,0,1,0
756,742,0,1,0
756,743,0,1,0
756,744,0,1,0
756,745,0,1,0
756,746,0,1,0
756,747,0,1,0
756,748,0,1,0
756,749,0,1,0
756,750,0,1,0
756,751,0,1,0
756,752,0,1,0
756,753,0,1,0
756,754,0,1,0
756,755,0,1,0
756,756,0,1,0
756,757,0,1,0
756,758,0,1,0
756,759,0,1,0
756,760,0,1,0
756,761,0,1,0
756,762,0,1,0
756,763,0,1,0
756,764,0,1,0
756,765,0,1,0
756,766,0,1,0
756,767,0,1,0
756,960,0,0,0
756,961,0,0,0
756,1152,0,1,0
756,1153,0,1,0
756,1154,0,1,0
756,1155,0,1,0
756,1156,0,1,0
756,1157,0,1,0
756,1158,0,1,0
756,1159,0,1,0
756,1160,0,1,0
756,1161,0,1,0
756,1162,0,1,0
756,1163,0,1,0
756,1164,0,1,0
756,1165,0,1,0
756,1166,0,1,0
756,1167,0,1,0
756,1168,0,1,0
756,1169,0,1,0
756,1170,0,1,0
756,1171,0,1,0
756,1172,0,1,0
756,1173,0,1,0
756,1174,0,1,0
756,1175,0,1,0
756,1176,0,1,0
756,1177,0,1,0
756,1178,0,1,0
756,1179,0,1,0
756,1180,0,1,0
756,1181,0,1,0
756,1182,0,1,0
756,1183,0,1,0
756,1184,0,1,0
756,1185,0,1,0
756,1186,0,1,0
756,1187,0,1,0
756,1188,0,1,0
756,1189,0,1,0
756,1190,0,1,0
756,1191,0,1,0
756,1192,0,1,0
756,1193,0,1,0
756,1194,0,1,0
756,1195,0,1,0
756,1196,0,1,0
756,1197,0,1,0
756,1198,0,1,0
756,1199,0,1,0
756,1200,0,1,0
756,1201,0,1,0
756,1202,0,1,0
756,1203,0,1,0
756,1204,0,1,0
756,1205,0,1,0
756,1206,0,1,0
756,1207,0,1,0
756,1208,0,1,0
756,1209,0,1,0
756,1210,0,1,0
756,1211,0,1,0
756,1212,0,1,0
756,1213,0,1,0
756,1214,0,1,0
756,1215,0,1,0
756,1216,0,1,0
756,1217,0,1,0
756,1218,0,1,0
756,1219,0,1,0
756,1220,0,1,0
756,1221,0,1,0
756,1222,0,1,0
756,1223,0,1,0
756,1224,0,1,0
756,1225,0,1,0
756,1226,0,1,0
756,1227,0,1,0
756,1228,0,1,0
756,1229,0,1,0
756,1230,0,1,0
756,1231,0,1,0
756,1232,0,1,0
756,1233,0,1,0
756,1234,0,1,0
756,1235,0,1,0
756,1236,0,1,0
756,1237,0,1,0
756,1238,0,1,0
756,1239,0,1,0
756,1240,0,1,0
756,1241,0,1,0
756,1242,0,1,0
756,1243,0,1,0
756,1244,0,1,0
756,1245,0,1,0
756,1246,0,1,0
756,1247,0,1,0
756,1248,0,0,0
756,1249,0,0,0
756,1250,0,0,0
756,1251,0,0,0
756,1252,0,0,0
756,1253,0,0,0
756,1254,0,0,0
756,1255,0,0,0
756,1256,0,0,0
756,1257,0,0,0
756,1258,0,0,0
756,1259,0,0,0
756,1260,0,0,0
756,1261,0,0,0
756,1262,0,0,0
756,1263,0,0,0
756,1264,0,0,0
756,1265,0,0,0
756,1266,0,0,0
756,1267,0,0,0
756,1268,0,0,0
756,1269,0,0,0
756,1270,0,0,0
756,1271,0,0,0
756,1272,0,0,0
756,1273,0,0,0
756,1274,0,0,0
756,1275,0,0,0
756,1276,0,0,0
756,1277,0,0,0
756,1278,0,0,0
756,1279,0,0,0
756,1280,0,0,0
756,1281,0,0,0
756,1282,0,0,0
756,1283,0,0,0
756,1284,0,0,0
756,1285,0,0,0
756,1286,0,0,0
756,1287,0,0,0
756,1288,0,0,0
756,1289,0,0,0
756,1290,0,0,0
756,1291,0,0,0
756,1292,0,0,0
756,1293,0,0,0
756,1294,0,0,0
756,1295,0,0,0
756,1296,0,0,0
756,1297,0,0,0
756,1298,0,0,0
756,1299,0,0,0
756,1300,0,0,0
756,1301,0,0,0
756,1302,0,0,0
756,1303,0,0,0
756,1304,0,0,0
756,1305,0,0,0
756,1306,0,0,0
756,1307,0,0,0
756,1308,0,0,0
756,1309,0,0,0
756,1310,0,0,0
756,1311,0,0,0
756,1312,0,0,0
756,1313,0,0,0
756,1314,0,0,0
756,1315,0,0,0
756,1316,0,0,0
756,1317,0,0,0
756,1318,0,0,0
756,1319,0,0,0
756,1320,0,0,0
756,1321,0,0,0
756,1322,0,0,0
756,1323,0,0,0
756,1324,0,0,0
756,1325,0,0,0
756,1326,0,0,0
756,1327,0,0,0
756,1328,0,0,0
756,1329,0,0,0
756,1330,0,0,0
756,1331,0,0,0
756,1332,0,0,0
756,1333,0,0,0
756,1334,0,0,0
756,1335,0,0,0
756,1336,0,0,0
756,1337,0,0,0
756,1338,0,0,0
756,1339,0,0,0
756,1340,0,0,0
756,1341,0,0,0
756,1342,0,0,0
756,1343,0,0,0
756,1344,130,132,132
756,1345,131,133,133
757,576,0,0,0
757,577,0,0,0
757,578,0,0,0
757,579,0,2,0
757,580,0,0,0
757,581,0,0,0
757,582,0,1,0
757,583,0,1,0
757,584,0,0,0
757,585,0,0,0
757,586,0,0,0
757,587,0,0,0
757,588,0,0,0
757,589,0,0,0
757,590,0,0,0
757,591,0,0,0
757,592,0,1,0
757,593,0,1,0
757,594,0,1,0
757,595,0,1,0
757,596,0,1,0
757,597,0,1,0
757,598,0,1,0
757,599,0,1,0
757,600,0,0,0
757,601,0,0,0
757,602,0,0,0
757,603,0,0,0
757,604,0,0,0
757,605,0,0,0
757,606,0,0,0
757,607,0,0,0
757,608,0,1,0
757,609,0,1,0
757,610,0,1,0
757,611,0,1,0
757,612,0,1,0
757,613,0,1,0
757,614,0,1,0
757,615,0,1,0
757,616,0,1,0
757,617,0,1,0
757,618,0,1,0
757,619,0,1,0
757,620,0,1,0
757,621,0,1,0
757,622,0,1,0
757,623,0,1,0
757,624,0,0,0
757,625,0,0,0
757,626,0,0,0
757,627,0,0,0
757,628,0,0,0
757,629,0,0,0
757,630,0,0,0
757,631,0,0,0
757,632,0,0,0
757,633,0,0,0
757,634,0,0,0
757,635,0,0,0
757,636,0,0,0
757,637,0,0,0
757,638,0,0,0
757,639,0,0,0
757,640,0,0,0
757,641,0,0,0
757,642,0,0,0
757,643,0,0,0
757,644,0,0,0
757,645,0,0,0
757,646,0,0,0
757,647,0,0,0
757,648,0,0,0
757,649,0,0,0
757,650,0,0,0
757,651,0,0,0
757,652,0,0,0
757,653,0,0,0
757,654,0,0,0
757,655,0,0,0
757,656,0,0,0
757,657,0,0,0
757,658,0,0,0
757,659,0,0,0
757,660,0,0,0
757,661,0,0,0
757,662,0,0,0
757,663,0,0,0
757,664,0,0,0
757,665,0,0,0
757,666,0,0,0
757,667,0,0,0
757,668,0,0,0
757,669,0,0,0
757,670,0,0,0
757,671,0,0,0
757,672,0,0,0
757,673,0,0,0
757,674,0,0,0
757,675,0,0,0
757,676,0,0,0
757,677,0,0,0
757,678,0,0,0
757,679,0,0,0
757,680,0,0,0
757,681,0,0,0
757,682,0,0,0
757,683,0,0,0
757,684,0,0,0
757,685,0,0,0
757,686,0,0,0
757,687,0,0,0
757,688,0,0,0
757,689,0,0,0
757,690,0,0,0
757,691,0,0,0
757,692,0,0,0
757,693,0,0,0
757,694,0,0,0
757,695,0,0,0
757,696,0,0,0
757,697,0,0,0
757,698,0,0,0
757,699,0,0,0
757,700,0,0,0
757,701,0,0,0
757,702,0,0,0
757,703,0,0,0
757,704,0,0,0
757,705,0,0,0
757,706,0,0,0
757,707,0,0,0
757,708,0,0,0
757,709,0,0,0
757,710,0,0,0
757,711,0,0,0
757,712,0,1,0
757,713,0,1,0
757,714,0,1,0
757,715,0,1,0
757,716,0,1,0
757,717,0,1,0
757,718,0,1,0
757,719,0,1,0
757,720,0,1,0
757,721,0,1,0
757,722,0,1,0
757,723,0,1,0
757,724,0,1,0
757,725,0,1,0
757,726,0,1,0
757,727,0,1,0
757,728,0,1,0
757,729,0,1,0
757,730,0,1,0
757,731,0,1,0
757,732,0,1,0
757,733,0,1,0
757,734,0,1,0
757,735,0,1,0
757,736,0,1,0
757,737,0,1,0
757,738,0,1,0
757,739,0,1,0
757,740,0,1,0
757,741,0,1,0
757,742,0,1,0
757,743,0,1,0
757,744,0,1,0
757,745,0,1,0
757,746,0,1,0
757,747,0,1,0
757,748,0,1,0
757,749,0,1,0
757,750,0,1,0
757,751,0,1,0
757,752,0,1,0
757,753,0,1,0
757,754,0,1,0
757,755,0,1,0
757,756,0,1,0
757,757,0,1,0
757,758,0,1,0
757,759,0,1,0
757,760,0,1,0
757,761,0,0,0
757,762,0,0,0
757,763,0,0,0
757,764,0,0,0
757,765,0,0,0
757,766,0,0,0
757,767,0,0,0
757,960,0,0,0
757,961,0,0,0
757,1152,0,0,0
757,1153,0,0,0
757,1154,0,0,0
757,1155,0,0,0
757,1156,0,0,0
757,1157,0,0,0
757,1158,0,0,0
757,1159,0,0,0
757,1160,0,0,0
757,1161,0,0,0
757,1162,0,0,0
757,1163,0,0,0
757,1164,0,0,0
757,1165,0,0,0
757,1166,0,0,0
757,1167,0,0,0
757,1168,0,0,0
757,1169,0,0,0
757,1170,0,0,0
757,1171,0,0,0
757,1172,0,0,0
757,1173,0,0,0
757,1174,0,0,0
757,1175,0,0,0
757,1176,0,0,0
757,1177,0,0,0
757,1178,0,0,0
757,1179,0,0,0
757,1180,0,0,0
757,1181,0,0,0
757,1182,0,0,0
757,1183,0,0,0
757,1184,0,0,0
757,1185,0,0,0
757,1186,0,0,0
757,1187,0,0,0
757,1188,0,0,0
757,1189,0,0,0
757,1190,0,0,0
757,1191,0,0,0
757,1192,0,0,0
757,1193,0,0,0
757,1194,0,0,0
757,1195,0,0,0
757,1196,0,0,0
757,1197,0,0,0
757,1198,0,0,0
757,1199,0,0,0
757,1200,0,0,0
757,1201,0,0,0
757,1202,0,0,0
757,1203,0,0,0
757,1204,0,0,0
757,1205,0,0,0
757,1206,0,0,0
757,1207,0,0,0
757,1208,0,1,0
757,1209,0,1,0
757,1210,0,1,0
757,1211,0,1,0
757,1212,0,1,0
757,1213,0,1,0
757,1214,0,1,0
757,1215,0,1,0
757,1216,0,1,0
757,1217,0,1,0
757,1218,0,1,0
757,1219,0,1,0
757,1220,0,0,0
757,1221,0,0,0
757,1222,0,0,0
757,1223,0,0,0
757,1224,0,0,0
757,1225,0,0,0
757,1226,0,0,0
757,1227,0,0,0
757,1228,0,0,0
757,1229,0,0,0
757,1230,0,0,0
757,1231,0,0,0
757,1232,0,0,0
757,1233,0,0,0
757,1234,0,0,0
757,1235,0,0,0
757,1236,0,0,0
757,1237,0,0,0
757,1238,0,0,0
757,1239,0,0,0
757,1240,0,1,0
757,1241,0,1,0
757,1242,0,1,0
757,1243,0,1,0
757,1244,0,1,0
757,1245,0,1,0
757,1246,0,1,0
757,1247,0,1,0
757,1248,0,0,0
757,1249,0,0,0
757,1250,0,0,0
757,1251,0,0,0
757,1252,0,0,0
757,1253,0,0,0
757,1254,0,0,0
757,1255,0,0,0
757,1256,0,0,0
757,1257,0,0,0
757,1258,0,0,0
757,1259,0,0,0
757,1260,0,0,0
757,1261,0,0,0
757,1262,0,0,0
757,1263,0,0,0
757,1264,0,0,0
757,1265,0,0,0
757,1266,0,0,0
757,1267,0,0,0
757,1268,0,0,0
757,1269,0,0,0
757,1270,0,0,0
757,1271,0,0,0
757,1272,0,0,0
757,1273,0,0,0
757,1274,0,0,0
757,1275,0,0,0
757,1276,0,0,0
757,1277,0,0,0
757,1278,0,0,0
757,1279,0,0,0
757,1280,0,0,0
757,1281,0,0,0
757,1282,0,0,0
757,1283,0,0,0
757,1284,0,0,0
757,1285,0,0,0
757,1286,0,0,0
757,1287,0,0,0
757,1288,0,0,0
757,1289,0,0,0
757,1290,0,0,0
757,1291,0,0,0
757,1292,0,0,0
757,1293,0,0,0
757,1294,0,0,0
757,1295,0,0,0
757,1296,0,0,0
757,1297,0,0,0
757,1298,0,0,0
757,1299,0,0,0
757,1300,0,0,0
757,1301,0,0,0
757,1302,0,0,0
757,1303,0,0,0
757,1304,0,0,0
757,1305,0,0,0
757,1306,0,0,0
757,1307,0,0,0
757,1308,0,0,0
757,1309,0,0,0
757,1310,0,0,0
757,1311,0,0,0
757,1312,0,0,0
757,1313,0,0,0
757,1314,0,0,0
757,1315,0,0,0
757,1316,0,0,0
757,1317,0,0,0
757,1318,0,0,0
757,1319,0,0,0
757,1320,0,0,0
757,1321,0,1,0
757,1322,0,1,0
757,1323,0,1,0
757,1324,0,1,0
757,1325,0,1,0
757,1326,0,1,0
757,1327,0,0,0
757,1328,0,0,0
757,1329,0,0,0
757,1330,0,1,0
757,1331,0,1,0
757,1332,0,1,0
757,1333,0,1,0
757,1334,0,1,0
757,1335,0,0,0
757,1336,0,0,0
757,1337,0,1,0
757,1338,0,1,1
757,1339,0,1,1
757,1340,0,1,1
757,1341,0,1,1
757,1342,0,1,1
757,1343,0,1,1
757,1344,129,131,131
757,1345,130,132,132
758,960,0,2,0
758,961,0,1,0
759,960,1,3,0
759,961,0,0,0
760,960,0,0,0
760,961,0,0,0
761,960,0,0,0
761,961,0,0,0
762,960,0,0,0
762,961,0,0,0
763,960,0,0,0
763,961,0,0,0
764,960,0,0,0
764,961,0,0,0
765,960,0,0,0
765,961,0,0,0
766,960,0,0,0
766,961,0,0,0
767,960,0,0,0
767,961,0,0,0
768,960,0,0,0
768,961,0,0,0
769,960,0,0,0
769,961,0,0,0
770,960,0,0,0
770,961,0,0,0
771,960,0,0,0
771,961,0,0,0
772,960,0,0,0
772,961,0,0,0
773,960,0,0,0
773,961,0,0,0
774,960,0,0,0
774,961,0,0,0
775,960,0,0,0
775,961,0,0,0
776,960,0,1,0
776,961,0,0,0
777,960,0,1,0
777,961,0,0,0
778,960,0,1,0
778,961,0,0,0
779,960,0,1,0
779,961,0,0,0
780,960,0,1,0
780,961,0,0,0
781,960,0,1,0
781,961,0,0,0
782,960,0,1,0
782,961,0,0,0
783,960,0,1,0
783,961,0,0,0
784,960,0,1,0
784,961,0,0,0
785,960,0,1,0
785,961,0,0,0
786,960,0,1,0
786,961,0,0,0
787,960,0,1,0
787,961,0,0,0
788,960,0,1,0
788,961,0,0,0
789,960,0,1,0
789,961,0,0,0
790,960,0,1,0
790,961,0,0,0
791,960,0,1,0
791,961,0,0,0
792,960,0,0,0
792,961,0,1,0
793,960,0,0,0
793,961,0,1,0
794,960,0,0,0
794,961,0,1,0
795,960,0,0,0
795,961,0,1,0
796,960,0,0,0
796,961,0,1,0
797,960,0,0,0
797,961,0,1,0
798,960,0,0,0
798,961,0,1,0
799,960,0,0,0
799,961,0,1,0
800,960,0,0,0
800,961,0,0,0
801,960,0,0,0
801,961,0,0,0
802,960,0,0,0
802,961,0,0,0
803,960,0,0,0
803,961,0,0,0
804,960,0,0,0
804,961,0,0,0
805,960,0,0,0
805,961,0,0,0
806,960,0,0,0
806,961,0,0,0
807,960,0,0,0
807,961,0,0,0
808,960,0,0,0
808,961,0,0,0
809,960,0,0,0
809,961,0,0,0
810,960,0,0,0
810,961,0,0,0
811,960,0,0,0
811,961,0,0,0
812,960,0,0,0
812,961,0,0,0
813,960,0,0,0
813,961,0,0,0
814,960,0,0,0
814,961,0,0,0
815,960,0,0,0
815,961,0,0,0
816,960,0,0,0
816,961,0,0,0
817,960,0,0,0
817,961,0,0,0
818,960,0,0,0
818,961,0,0,0
819,960,0,0,0
819,961,0,0,0
820,960,0,0,0
820,961,0,0,0
821,960,0,0,0
821,961,0,0,0
822,960,0,0,0
822,961,0,0,0
823,960,0,0,0
823,961,0,0,0
824,960,0,0,0
824,961,0,0,0
825,960,0,0,0
825,961,0,0,0
826,960,0,0,0
826,961,0,0,0
827,960,0,0,0
827,961,0,0,0
828,960,0,0,0
828,961,0,0,0
829,960,0,0,0
829,961,0,0,0
830,960,0,0,0
830,961,0,0,0
831,960,0,0,0
831,961,0,0,0
832,960,0,0,0
832,961,0,0,0
833,960,0,0,0
833,961,0,0,0
834,960,0,0,0
834,961,0,0,0
835,960,0,0,0
835,961,0,0,0
836,960,0,0,0
836,961,0,0,0
837,960,0,0,0
837,961,0,0,0
838,960,0,0,0
838,961,0,0,0
839,960,0,0,0
839,961,0,0,0
840,960,0,0,0
840,961,0,0,0
841,960,0,0,0
841,961,0,0,0
842,960,0,0,0
842,961,0,0,0
843,960,0,0,0
843,961,0,0,0
844,960,0,0,0
844,961,0,0,0
845,960,0,0,0
845,961,0,0,0
846,960,0,0,0
846,961,0,0,0
847,960,0,0,0
847,961,0,0,0
848,960,0,0,0
848,961,0,1,0
849,960,0,0,0
849,961,0,1,0
850,960,0,0,0
850,961,0,1,0
851,960,0,0,0
851,961,0,1,0
852,960,0,0,0
852,961,0,1,0
853,960,0,0,0
853,961,0,1,0
854,960,0,0,0
854,961,0,1,0
855,960,0,0,0
855,961,0,1,0
856,960,0,0,0
856,961,0,1,0
857,960,0,0,0
857,961,0,1,0
858,960,0,0,0
858,961,0,1,0
859,960,0,0,0
859,961,0,1,0
860,960,0,0,0
860,961,0,1,0
861,960,0,0,0
861,961,0,1,0
862,960,0,0,0
862,961,0,1,0
863,960,0,0,0
863,961,0,1,0
